# BEAST v1.7.5
# Generated Fri Feb 28 17:33:44 CET 2014 [seed=1393605223487]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	speciesTree.splitPopSize8	speciesTree.splitPopSize9	speciesTree.splitPopSize10	speciesTree.splitPopSize11	speciesTree.splitPopSize12	speciesTree.splitPopSize13	speciesTree.splitPopSize14	speciesTree.splitPopSize15	speciesTree.splitPopSize16	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	cluster141.treeModel.rootHeight	cluster141.kappa	cluster141.frequencies1	cluster141.frequencies2	cluster141.frequencies3	cluster141.frequencies4	cluster141.clock.rate	cluster261.treeModel.rootHeight	cluster261.kappa	cluster261.frequencies1	cluster261.frequencies2	cluster261.frequencies3	cluster261.frequencies4	cluster261.clock.rate	cluster309.treeModel.rootHeight	cluster309.kappa	cluster309.frequencies1	cluster309.frequencies2	cluster309.frequencies3	cluster309.frequencies4	cluster309.clock.rate	cluster353.treeModel.rootHeight	cluster353.kappa	cluster353.frequencies1	cluster353.frequencies2	cluster353.frequencies3	cluster353.frequencies4	cluster353.clock.rate	cluster447.treeModel.rootHeight	cluster447.kappa	cluster447.frequencies1	cluster447.frequencies2	cluster447.frequencies3	cluster447.frequencies4	cluster447.clock.rate	cluster648.treeModel.rootHeight	cluster648.kappa	cluster648.frequencies1	cluster648.frequencies2	cluster648.frequencies3	cluster648.frequencies4	cluster648.clock.rate	cluster659.treeModel.rootHeight	cluster659.kappa	cluster659.frequencies1	cluster659.frequencies2	cluster659.frequencies3	cluster659.frequencies4	cluster659.clock.rate	cluster748.treeModel.rootHeight	cluster748.kappa	cluster748.frequencies1	cluster748.frequencies2	cluster748.frequencies3	cluster748.frequencies4	cluster748.clock.rate	cluster849.treeModel.rootHeight	cluster849.kappa	cluster849.frequencies1	cluster849.frequencies2	cluster849.frequencies3	cluster849.frequencies4	cluster849.clock.rate	cluster141.treeLikelihood	cluster261.treeLikelihood	cluster309.treeLikelihood	cluster353.treeLikelihood	cluster447.treeLikelihood	cluster648.treeLikelihood	cluster659.treeLikelihood	cluster748.treeLikelihood	cluster849.treeLikelihood
2460000	185.366690585108	0.010950913420024792	-7711.57702827148	21.715904639533605	192.39215898300284	-7903.969187254483	0.0015201664292256375	0.012822951139083584	0.006808949932769004	0.00931508937745903	0.005621515306697257	0.00409867242770971	0.004822874292531211	0.00751882203316432	0.001997091470767577	8.528023017829358E-4	0.0019065793238029886	0.0018955556147935732	0.0016834845019351016	0.002593433478126327	0.003111621438703222	0.007800954119629999	0.0018415906941172627	76.09245393358599	0.8971388771486031	0.029251820878726797	1.9708203286717252	0.3161063111529603	0.16000314304863886	0.21715093166018748	0.30673961413821393	0.12498733703532153	0.023752674945129372	5.587954874311237	0.3019436891323761	0.18366757529884323	0.1945445691310515	0.3198441664377294	0.217498977811128	0.014696113057078632	1.8048740193670598	0.36139195622962866	0.1257297158349392	0.1823884185173538	0.3304899094180785	0.12576211648207553	0.05156867458691225	1.904073946955295	0.2140957710913806	0.24364354645937553	0.24736844818886528	0.2948922342603781	0.5859648428268772	0.01115816088106311	3.4475061329251493	0.3489880735321898	0.2066443247873494	0.17244884207964328	0.27191875960081774	0.13340836778923595	0.016165818144661993	156.9392272079421	0.2894583845942033	0.2649855623683451	0.1953090546380064	0.25024699839944536	0.2653955721529607	0.05326974635964254	1.2655272006845027E12	0.2952015320554289	0.16450738604203885	0.19417520123604767	0.34611588066648435	0.04403100930721749	0.020071911220486065	1.1485149436399418	0.3059833255579984	0.22198682955737523	0.19775733742730944	0.27427250745731807	0.5023815946983782	0.030784401644847727	9.10591139464675E19	0.18836177184578765	0.2393203023221256	0.35962825157599876	0.21268967425608892	0.1064311275548548	-819.9914909975785	-740.7596783142145	-770.3040608803357	-703.8924226651907	-926.6913871991718	-905.9918606537776	-742.2026937947658	-1150.671891883006	-1143.4637008664417
2490000	240.2732767487913	0.001929886206332518	-7649.890936417418	28.774243217711426	271.0224581444707	-7920.913394561889	3.105501853744749E-4	0.002599956645507511	0.001620424757052197	7.438066205756762E-4	0.0011403976436508234	8.581129705810794E-4	6.190699263596349E-4	3.083358231160219E-4	4.587343475584626E-4	7.026968735432392E-4	6.682005945401872E-4	8.898165689595549E-4	4.657036779566115E-4	3.1869783757897737E-4	1.7941072249428905E-4	0.0014972609840834706	9.960852056808786E-4	585.659499772713	0.7920056731247458	0.0076902592923327314	1.84584451791467	0.30124065027793656	0.17404992440612488	0.18611515098647385	0.3385942743294652	0.4288227859108475	0.0023570298574860835	4.436370290800279	0.2818424286563948	0.18366757529884323	0.207809810311216	0.32668018573354624	2.086871477061992	0.004301368860951617	2.007997362786632	0.30701089803874043	0.16197955216617027	0.22118288009057782	0.3098266697045116	0.42324623959799235	0.008851565494844477	2.362720634388539	0.18326131174984284	0.29046375458050494	0.1843050291298188	0.34196990453983284	1.904308714129552	0.0032240780122505548	0.8198088062730728	0.31857551422681574	0.24558961054666936	0.1639161156256973	0.27191875960081774	0.9300569718358115	0.008707729921405519	81.13877275637842	0.25216712692902576	0.2608360821333837	0.21829015623758338	0.2687066347000074	0.5648651122908164	0.005921792527312564	1.3125681580255112E11	0.27986514550354025	0.17255915957019616	0.17015355048707265	0.3774221444391907	0.0916034568414118	0.004667512287849431	3.9083949051255704	0.3059833255579984	0.1865702470835054	0.20571568100531445	0.3017307463531829	2.198334050758869	0.010894545348431057	1.3106009661654385E20	0.20574590479925225	0.24124059986881674	0.32879022309004996	0.224223272241882	0.5361308447442232	-820.0874064322174	-739.1568424311154	-775.466095119027	-707.1897099380943	-927.6954930779104	-903.2807176274137	-746.8917242773073	-1155.3283657957888	-1145.8170398630136
2520000	213.04965920437374	0.0026878865608161054	-7681.445635960554	28.187793626672704	223.35026978597773	-7904.795905746531	0.0010111055071218471	0.006100115558686612	0.0028161603857283874	0.0036995202060129302	0.003950764129818232	0.00987966354042837	0.012383574458001924	0.0013801588627700635	0.003806255461026456	7.311286681178261E-4	0.002217995329072843	0.004687808730818696	9.670655735106952E-4	6.758457396312698E-4	0.0030725897219600765	0.001447615176931985	0.0014885748207415315	470.7940168728188	0.2992264195585824	0.013966571622110619	8.164898714008249	0.30879545165817185	0.1512409918623034	0.1834248619828176	0.3565386944967076	0.26402935950224643	0.003756163127964069	11.843744534036901	0.29744770137809984	0.16928250278564966	0.21702354251840983	0.31624625331784095	0.6394952703604919	0.004025858692551844	7.380042964676441	0.3819218703005972	0.15747627695308794	0.17339568249056952	0.28720617025574546	0.159024637430606	0.01501917437487527	2.635592319709884	0.22707880716818987	0.2878834388318798	0.19303333982984205	0.2920044141700877	2.014304647485184	0.010068395530861151	3.2925404208671702	0.33539338292801835	0.2460582416806697	0.13660533791444088	0.28194303747687116	0.17432609163356474	0.0043558307367466955	11.641592633466246	0.2691574911749071	0.22366563242628268	0.23794035474569078	0.2692365216531197	0.845851293254048	0.003938416646754788	1.806400107638288E11	0.3293765819852961	0.15448450843453707	0.22602540070109586	0.29011350887907084	0.4569221168130303	0.0072682526834849095	1.8990694554755725	0.31656546584849365	0.2104715319081521	0.2107483479471881	0.2622146542961674	1.288053649565077	0.004581563606956106	1.62528148233658528E17	0.19375655341274658	0.26122698711331915	0.3433847554315676	0.20163170404236763	0.8439139492264865	-820.0623744750645	-741.5900117186726	-772.6400900355839	-700.6727850359761	-927.2661419083887	-902.9508508705177	-745.1755578776191	-1150.1461972829577	-1144.291896541751
2550000	191.2244886635642	0.009187114573992641	-7701.735260624731	23.68763953409198	206.62407376578847	-7908.3593343905195	0.001252190442665514	0.006088806518330721	0.0038849374486291843	0.004356700933871648	0.0034865633597294505	0.007297104463087673	0.003838672767565236	0.0025208163844506635	0.0025737743798907274	0.0020506152639072598	1.897725709244808E-4	0.0018073613627814888	0.004185369212321801	4.43277406864927E-4	0.005334477887728074	0.003920987276915948	0.0045375691623069534	94.31185226977412	0.9428152711648506	0.02378531104022504	12.480570905930431	0.30700851236411936	0.17685908394562896	0.19346466216644315	0.3226677415238089	0.29222218390911076	0.01421581503385706	1390.543543311545	0.2895601840902932	0.16675563354880713	0.19474836293992048	0.3489358194209795	0.48728529772718765	0.012454874210095612	12.84349902406509	0.35734140594096736	0.1521817482874888	0.1724793484183308	0.3179974973532132	0.24572977959920625	0.032293095125947545	1.5013362126144691	0.22847267439919913	0.26980211285767763	0.22382653577109712	0.27789867697202547	0.7201140415635413	0.016722278878634082	2.244849035350501	0.35799302918794057	0.21696033133735002	0.1476385406509546	0.27740809882375483	0.08336765775261727	0.00929782837666118	24.625013890399842	0.2590483785904787	0.2361647911279205	0.22360254226979	0.281184288011811	0.24805294688072874	0.020018409543093772	2.5347937444576496E10	0.3271375236333274	0.1575197091410124	0.17917692519062164	0.3361658420350384	0.06904230764823956	0.017749816836745896	2.1158642326870707	0.2817087954488602	0.20567712304458108	0.2107483479471881	0.3018657335593719	0.946335141154979	0.020794955176931203	7.988861412890293E15	0.20730220400819283	0.2571353806035669	0.33302303649222936	0.20253937889601192	0.11376555917013942	-817.1643982972771	-748.3019507638999	-772.3059236755043	-702.3948709473883	-925.5295987434884	-902.908131537187	-742.5931038309028	-1149.579711520908	-1147.5816450739644
2580000	246.69823525356827	0.005652900326486539	-7631.221893307071	23.688360269467136	282.62816218922444	-7913.850055496295	3.911968100771515E-4	9.238579293300292E-4	0.001984765751285205	9.167627280810287E-4	0.002011138382773868	0.0022732272119121554	0.0015024333948285863	5.600422004646286E-4	5.162935017658178E-4	5.120730531101941E-4	5.094094197270221E-4	7.001671456406408E-4	6.457672049502771E-4	0.00121166375447517	0.0014937385101443004	0.0015004146591911832	2.874024499995692E-4	156.0460912476123	0.305026056617275	0.007608208530333649	1.8542024365453327	0.3262678531076189	0.17070843834438362	0.18044429675575804	0.32257941179223976	0.8203087651583436	0.006787652317138374	307.0358419511483	0.2684845309119953	0.19414337338887125	0.22031398964758028	0.31705810605155343	0.48751989980409133	0.006147074627794282	2.926935941234348	0.36430354669568515	0.16346336419698118	0.1724793484183308	0.29975374068900307	0.3604441627207003	0.009088428869069244	3.980269331565216	0.21048318072829703	0.2389988496863938	0.2041914053254076	0.34632656425990094	2.6136275390155546	0.005914328795050954	8.406957743729492	0.3597281078419545	0.20835257788173864	0.14887583203088678	0.28304348224542014	0.4948730437572293	0.006959801676066443	43.46241359374564	0.2650571482861071	0.28785669294281974	0.18773332433437306	0.25935283443670026	0.6748027084876129	0.016539433156977604	2.0159464271633823E11	0.3065587088962996	0.14279837558355618	0.20117917024274076	0.3494637452774033	0.12480538980199783	0.005798742886544486	2.2213015597896235	0.29580034747629724	0.19356352610555777	0.22044741023188583	0.2901887161862604	2.534239519086549	0.0150301300852901	1.0747898086858533E13	0.20472319791363558	0.24854971999009362	0.3174621332688004	0.22926494882747128	0.22662722893648124	-819.643471322672	-747.1111588507467	-773.2744532023415	-703.9491665732796	-925.6056605596614	-905.2538460839124	-742.1532358241634	-1151.076980894118	-1145.7820821854004
2610000	130.30219559131476	0.07483022429251288	-7766.490557353178	11.65382535277669	142.20806588423466	-7908.698623237413	0.004798143969915572	0.019655303149946905	0.016562660196180252	0.014544284886870259	0.01816868373532586	0.02457892123059971	0.01574963213812426	0.021626357182027614	0.008393378001347214	0.007322151498974249	0.016433860128034484	0.0030249984260694034	0.009112907319252291	0.001620568116987565	0.013161824963962655	0.019913697033424306	0.0061159095813937935	3.886802929677147	0.8495240639125731	0.10971880159884798	4.286717366024218	0.3148467018450177	0.18161125117769342	0.1809626351850495	0.32257941179223976	0.06475674363981718	0.08108309068651096	26.737040080817344	0.2614610960473861	0.17180285737051593	0.21984631884832317	0.34688972773377513	0.0528003457960763	0.08378298449153615	4.596017623622329	0.35011188788723824	0.14539638663358126	0.17855499932732147	0.32593672615185926	0.033585208805474165	0.16419895258914413	2.5421818981409423	0.23593162733823878	0.28733681848298687	0.1968802933772782	0.2798512608014955	0.19966674844548657	0.09256173265948514	10.865082640502656	0.3650603740969881	0.23034133062995563	0.143009608556977	0.2615886867160794	0.030516199486632894	0.08638498553758182	13.144144812993181	0.28954956675270754	0.2518562921853847	0.2114505080560692	0.24714363300583872	0.1006888115528466	0.08444990873628354	1.430912515935498E10	0.310739377262277	0.15163825953650445	0.2241186194846952	0.3135037437165233	0.009524507698690086	0.1439585400449513	0.7219959075101362	0.2909940530468028	0.2066864075460565	0.23097600106060004	0.27134353834654185	0.1080359188873544	0.0793647252415312	2.0193762342709597E12	0.19209046164003346	0.2442277122103374	0.36567559144654366	0.19800623470308634	0.0747692651672888	-818.01907098292	-743.2840229292418	-769.943936306319	-700.989481705672	-926.7623521083526	-904.9180311277397	-743.1806122097202	-1155.8168488689148	-1145.7842669985325
2640000	202.18012718775404	0.00396617137524658	-7682.986135500791	27.192234582608634	228.93143642864268	-7911.9175719294335	0.0017837434256510745	0.01111557849740213	0.0065963463811370615	0.005005397726455056	0.014239676565131901	0.004926577772959126	0.008322870268437574	0.001964300848446706	0.002619205000407042	0.0015026166487921732	0.003527229958258896	0.0013567366304893058	0.002969404020901633	0.0013186223093116754	0.0081380349719488	0.0013078183904762061	0.004547519556615469	61.0199965792937	0.9316122148259763	0.013229544007141348	1.8664493427515783	0.33815422892068525	0.1512508643851947	0.19928167938356184	0.3113132273105586	0.4176676357022648	0.01082804794425896	6.181024186575045	0.27726385721905833	0.1588491214937362	0.21699729355343073	0.34688972773377513	0.41020099331013216	0.006146574860622502	1.6604174614371516	0.37240494317170897	0.1337193758242255	0.2154270803448897	0.2784486006591761	0.26987660974377226	0.014474428236910574	2.623549524067794	0.18993801676615976	0.29010901813225537	0.21825965073215373	0.3016933143694305	2.0251080676544846	0.008295081215252341	6.962681006640506	0.32774055272568514	0.21949521670716302	0.13480298255820386	0.3179612480089482	0.08342528341693656	0.0084049917016413	12.098826389570513	0.28537846476621426	0.2246607057897173	0.2240449253593251	0.26591590408474347	0.47350909696426396	0.014430852164519845	8.377502499558036E9	0.35945685471188593	0.1469052136450587	0.1667819432956164	0.3268559883474388	0.28985796695614396	0.016492288450797327	3.4966786041970312	0.30698315429299483	0.19065520542147868	0.22672298651901124	0.2756386537665164	0.535366966739921	0.015106810672034312	2.5550620955614246E13	0.2133520449869772	0.24155882695044262	0.3491884256649616	0.19590070239761942	0.2299190135279762	-819.6822827588381	-742.880410515069	-772.9025934317899	-701.0589884601718	-928.5232427289305	-902.6511777727402	-744.7417787636066	-1154.4041352767529	-1145.0729622215342
2670000	252.40560993359526	0.0033447840637704333	-7615.447037922327	27.182179158918633	290.07573572932336	-7905.52277365165	7.758949655085691E-4	0.0019164978904387862	4.538651434846941E-4	0.006989242230068263	0.00409276546474618	0.003727272933419258	0.0024217706805020594	0.003210687436324678	9.772600439488977E-4	5.501199866222853E-4	2.650372325586818E-4	0.0011427399159682754	7.400429320911373E-4	6.361890988776688E-4	1.1614067697427152E-4	0.002780589104549315	9.039999618750225E-4	142.87351181050167	0.8067566797005901	0.00863048811443837	3.757775449315581	0.3076893856838281	0.19464766387178603	0.17011482804293693	0.3275481224014493	0.9130933657832158	0.0045155856620505775	4.008553501229524	0.28887653215070314	0.1655847828549063	0.21455036754736376	0.3309883174470272	1.8635451293221617	0.009250827557389674	0.4717837731176488	0.3447168184472766	0.13047924042454476	0.20202509083362377	0.32277885029455505	0.23265043586509596	0.008559483389047488	1.992365515529725	0.22708642836259094	0.2999470038481679	0.19356166659655963	0.2794049011926808	2.4569836542554193	0.008482984474927095	2.5676213442640323	0.3675327781747255	0.22733441726354844	0.12329546090492749	0.28183734365679874	0.20509460662751414	0.004453469704468229	20.38648266173271	0.27750821410807247	0.23521658890777705	0.202854158544592	0.2844210384395586	1.1517924785604354	0.004291436270436279	3.7528871259749427E9	0.34501472692196594	0.1437536912773579	0.1990134096698778	0.3122181721307982	0.33473518117488854	0.004710551658199965	5.458077013317531	0.31293546543719963	0.18412466317950268	0.21410974203295866	0.2888301293503403	2.7470999171494626	0.005434734971322473	1.843539157976404E10	0.20278745396967093	0.25762027772823304	0.3421514156064431	0.19744085269565384	1.44591189026793	-818.0070767282657	-740.1860821866829	-773.289715557574	-702.8770226101473	-926.3656599962469	-903.1672699711133	-742.718663967038	-1152.5422460832303	-1146.3690365513512
2700000	235.0715957598944	0.003610143252174678	-7616.623105278269	27.536974719429285	279.3904388068456	-7896.0135440851145	6.969433082349431E-4	0.002949362381006426	0.001641618054243506	0.0020820421266873443	0.0053872732547304075	8.766698467893327E-4	0.0024423854823204805	3.171811938934467E-4	0.001629524214002517	0.0010508270412931267	9.177236956380182E-4	5.365665936770963E-4	0.00112122924390495	3.4944156425450817E-4	8.007804452999719E-4	0.0012289445020795566	0.0035751996100657785	414.97213915168066	0.6602073420252421	0.007734566367319793	3.1524428023447655	0.2648353031566696	0.1946531986815841	0.18372390096115648	0.3567875972005902	0.5337683512180817	0.004359017125013873	5.0583917361469295	0.27413626620717346	0.19290724959613859	0.19095628121116964	0.3420002029855187	1.079109107543235	0.007820319106689658	39.58316267420932	0.3500292040630609	0.15420007678063263	0.17711953430398064	0.3186511848523261	0.29758763256335835	0.011580435653033789	4.039616743489362	0.21137307122013096	0.2847519958729519	0.2082020422704729	0.29567289063644353	1.9551920069593605	0.005912372993934226	0.7686096219975991	0.33696617123669365	0.2265609394557936	0.13995595435031968	0.2965169349571933	0.4090904840215273	0.003768656073907102	20.565006804767545	0.2651930808601774	0.2671336116143536	0.21989292993170542	0.24778037759376362	1.1235643946632552	0.005366871852330739	6.801803400684129E8	0.3104849261959578	0.16809793378148824	0.20799456647988163	0.3134225735426722	0.22125866756563248	0.007843020756645657	2.1529002113227214	0.2865141815075913	0.19658494134470347	0.2222229444338066	0.2946779327138999	1.4027658230401236	0.006307368255636558	7.426902609487985E9	0.2128228664362879	0.23485730605733363	0.35487897481072556	0.19744085269565384	0.9341514574896831	-823.1498276960791	-740.539660930166	-769.8375729478029	-700.7420657516178	-925.2404470816073	-901.5182573701408	-742.6394444954118	-1147.9089581630963	-1144.437309649193
2730000	193.60640772072665	0.004824811182093457	-7689.995754700624	24.11651183378296	222.074562241178	-7912.070316941802	0.0026937597488525936	0.009708676183195068	0.0037138554407908047	0.0065300262646473374	0.014751432849689182	0.010723904482834144	0.013498960683435727	0.0014569594819088454	0.0013069811927331931	0.0012370985623954235	0.0026027118320318056	0.0027777072555330144	0.0103352812191627	0.0019583282879328296	3.340184830494879E-4	0.002917607948331141	0.0057574124892291025	72.90159053929995	0.8635393172809054	0.016150978674275666	3.362442980333423	0.322009427621554	0.20922873528575792	0.17226235218911506	0.2964994849035734	0.38854937917799764	0.021187121377317854	4.565001538305696	0.2808189796467743	0.15640748595396256	0.1865362712531937	0.37623726314606976	0.15625174345957685	0.006891370426039869	10.192113634617858	0.3595231152318471	0.12874321414681592	0.2095053857317238	0.30222828488961345	0.14875190539908253	0.01846415241093873	2.1136853532607938	0.22164564101340953	0.2688553427631621	0.20695110186830562	0.302547914355122	1.3063574351623424	0.006811291861023016	1.9900065733067258	0.32292611034916424	0.24821029574436632	0.13515870540434258	0.293704888502127	0.14707452249943492	0.030457257800514257	15.29937918613718	0.2484569762699081	0.29977997782879956	0.198253049061462	0.2535099968398304	0.20254710726544897	0.009521144326661082	1.977529170392801E10	0.30346905246712536	0.15834440446023135	0.20036772467465827	0.33781881839798494	0.11439512712293473	0.012843566507270433	4.719081931773807	0.3173924578261125	0.20617544862714057	0.20173123264436293	0.27470086090238527	1.250043773714492	0.033789323675388505	5.156691203919628E8	0.19394965220883328	0.2586091218386639	0.34796817805686475	0.19947304789563894	0.2524548539193703	-821.0100355339789	-746.807355123028	-772.2179694407104	-699.9340783203766	-927.9725272694978	-903.9798279316926	-742.1517188057994	-1151.5318861868225	-1146.4649183298955
2760000	201.64050063767118	0.007203806301177721	-7661.148658940238	23.086960580449677	236.3849217094492	-7897.533580649688	0.0010521630724665983	0.004162651681654616	0.0023447381879662266	0.005959423437204913	0.007161509317683462	0.004015829805610432	0.007999481368818426	0.002532854548615004	0.0020074854690073133	0.0022060864726315137	1.7724591125643438E-4	0.0012232073140596177	0.0025027483892757904	0.0019843910699725515	0.002575840236057753	0.005128082076193543	5.963245158872927E-4	250.31389755140998	0.48077022839429684	0.027750888708850258	3.7331561623238008	0.34098660892292887	0.15415379777002342	0.18396797372817106	0.3208916195788771	0.1399840937587072	0.015164484358129043	13.786039053272932	0.3037902203778355	0.15724986813666603	0.21182803309991355	0.3271318783855852	0.2409679576014469	0.0074880757492199225	39.43033442771115	0.36100992322618103	0.16107816009991505	0.17029816431242728	0.307613752361477	0.20756398079257574	0.021906843225855233	4.416169435851963	0.23051354788836104	0.2578756405544458	0.20630083603049318	0.3053099755266993	0.8937769951373457	0.01577958493100451	5.451353840351154	0.34228916878493265	0.21548149151134385	0.1602220334287921	0.28200730627493165	0.09153912762973457	0.011288140763424185	27.253613914916865	0.2513693719683786	0.24987121895007752	0.2283211070408032	0.27043830204074065	0.24653678980980223	0.01708004648308854	3.514313246316861E10	0.3239326996663336	0.1573811495121611	0.19558482403126418	0.323101326790241	0.03174082458708566	0.007760453827146481	3.5930338856258137	0.29494184643037025	0.2057267722765649	0.2003026329072964	0.29902874838576965	1.8440382757919866	0.013639222902093184	2.426682149528899E8	0.19939407533646553	0.25497289129055284	0.33033377277084247	0.21529926060214002	0.37229540953438733	-818.2993292974937	-740.9554407485973	-772.4974755657216	-700.7712929964695	-925.1752682672344	-901.120062968569	-742.2597888135656	-1153.0632355852065	-1143.391686406831
2790000	249.16517554271556	0.0018834011212439967	-7613.347791282699	29.86085078999294	300.2263845581575	-7913.574175840857	3.8037859643932464E-4	0.0020689325953736617	0.003103168777066006	0.0015452319594455419	0.002126633497106299	0.0010883852837204374	0.0021993273279428964	8.278302139283876E-4	0.0011409278811148318	5.104376979796259E-4	9.91861756597212E-4	7.105422114727373E-4	1.1161320340574162E-4	1.710652778952173E-4	1.076426613050833E-4	0.001427420833391709	0.001396937455549719	129.4575234566878	0.8684892958281439	0.016079227769015363	0.8703551310898097	0.29923918359954393	0.1703794836950204	0.20632212123765178	0.32405921146778427	0.5585187439061292	0.004738324481219192	14.395219523926695	0.2894686159536228	0.17125935406302809	0.2071757657872203	0.3320962641961291	0.9826912454123885	0.003758530978317079	77.86406352936473	0.32504690779126855	0.14780743163886462	0.20683972375444465	0.3203059368154225	0.4516891130849185	0.004686488219622724	1.552298027494929	0.2564734847785114	0.2444210169620602	0.2030483997323276	0.29605709852710005	5.607798263298364	0.009111445781741357	3.7783486043917804	0.34464779214011854	0.20525756844203152	0.1558479513490683	0.294246688068782	0.08531850577851473	0.005039371544092338	1.4529725332256478	0.2709022250363627	0.2674431457801281	0.20126415337668005	0.26039047580682906	0.4957614052290088	0.0069979147836614014	4.419680728315141E11	0.3460436243309234	0.13702097464069593	0.15649333764985138	0.3604420633785292	0.19506798447654677	0.007051549483967409	1.4140668081824754	0.2919293253500566	0.21218768139677668	0.18313417267248372	0.3127488205806842	2.1302268920687335	0.004283343670746648	2.0319901650276742E9	0.20626332258498586	0.22911203815270118	0.3458747989085282	0.21874984035378564	1.2062513344760244	-819.5852384230734	-741.0404202939797	-774.6107350661982	-704.894448170004	-927.5694730146184	-903.7658586227607	-745.574880671659	-1153.367211158424	-1143.1659104201392
2820000	265.7805672859379	0.0010978378642663668	-7595.455201028561	33.77146642638878	319.29085493487986	-7914.74605596344	2.454267461169524E-4	0.001557651642401361	0.0021095638898799745	3.8843968730759866E-4	8.229999232126404E-4	0.0011278655878138608	8.634251847948471E-4	3.471642051994522E-4	3.70437099030077E-5	2.8084008353880383E-4	8.140971293848993E-4	5.005428465620511E-4	3.93641329580468E-4	3.514827966280763E-4	4.8684309081544743E-4	0.0010062102388776804	4.3933960240211275E-4	574.289979588629	0.7566382771012081	0.00694238181382818	6.732092947351833	0.3175449980886014	0.15030481599860263	0.2033283746550946	0.32882181125770177	0.4288889474130878	0.00135908227149864	8.287034406242759	0.27738931101495146	0.20602758176717806	0.2138867283799915	0.30269637883787937	5.260345682404422	0.003069003434185222	20.463622582581458	0.3204331148578508	0.1664822278232891	0.1729473321424363	0.34013732517642414	1.8731076003533085	0.0037362214669052515	3.7569195711866663	0.22878503321158655	0.2770061975833811	0.19945610558147406	0.2947526636235576	5.684122753307965	0.0021704797354696313	1.1044869199090548	0.3149765704976542	0.2536129669995905	0.15484566083937845	0.27656480166337716	0.6306376693185888	0.0019863744946747577	9.14221395864734	0.2498536206434617	0.21741956357110645	0.21845802991313662	0.3142687858722951	0.831740402150736	0.0028585395896817234	6.5441158604848335E10	0.35719665960323893	0.15400918504400454	0.1776725331258142	0.31112162222694223	0.34405209752476634	0.003562220685382443	3.2514604197583634	0.27684811443156715	0.21251579199275017	0.2170461107268005	0.29358998284888344	4.1736163291903665	0.0018445392830662042	6.516946053974348E9	0.2192319228797261	0.2140583976319897	0.33828571274582503	0.22842396674246007	1.6813997324930092	-818.6445494048739	-741.1295722156614	-779.0857414646362	-701.8342678811193	-927.1482928486926	-906.3741508642293	-742.9605191527344	-1152.0338614544921	-1145.5351006770015
2850000	242.83922319159103	0.0037105296869192174	-7628.355783671355	26.802474781665662	278.62060143447314	-7906.976385105829	5.405976573482662E-4	0.002883493096071673	0.001890256106294279	8.391877229535358E-4	0.0036788226125338244	0.0019978824000649008	0.0022452791362223405	3.492726214466096E-4	9.550609221443256E-4	6.700274983594089E-4	8.969280320899803E-4	6.439364142855579E-4	0.0015594836626368167	9.139227440121833E-4	4.728305804583274E-4	0.0018277961961373078	7.429566790941559E-4	276.0087297890071	0.7892941136432557	0.01252362267334691	20.739401227988694	0.32215826673238623	0.1688766071257139	0.2011943899083163	0.30777073623358403	0.4307245474906226	0.003989266745800992	12.67139345968945	0.2987098870803559	0.16400978768634963	0.20171164131308472	0.33556868392021016	1.5656195385872782	0.003936404600295499	12.90270414480955	0.3900189191691171	0.10124499483275542	0.19323985385658593	0.31549623214154193	0.366301474703582	0.005846988647290151	7.1867028414408285	0.24341665008923868	0.2799518939204438	0.17888261406424294	0.2977488419260738	5.305865541031575	0.006831719848652884	0.562582719181556	0.32284065857302907	0.2401237356434815	0.1587626265051476	0.27827297927834216	0.2974095221057376	0.005916360471334778	48.28231653067287	0.24005316127814222	0.2810029705343666	0.20899937987053174	0.26994448831695933	0.9466641236836372	0.011510668620833575	1.9353503641468844E13	0.28550924550094436	0.17396963726836134	0.21606596086011737	0.32445515637057687	0.08271691144300038	0.012674078367667525	2.5151830793083243	0.29706570663366183	0.20537763522959449	0.22666099668940382	0.27089566144734106	1.414280195477838	0.003918962154926726	1.8118836399307648E10	0.21992283268446033	0.23318275558675886	0.3404505371071793	0.20644387462160246	0.7028027268306263	-817.7178341771398	-739.3813068971621	-775.3377151389598	-707.1447351010007	-928.1527779627172	-902.6895289806299	-743.7595922325106	-1148.4601291214774	-1144.3327654942318
