# BEAST v1.7.5
# Generated Fri Feb 28 21:43:48 CET 2014 [seed=1393620227583]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	215253319.treeModel.rootHeight	215253319.kappa	215253319.frequencies1	215253319.frequencies2	215253319.frequencies3	215253319.frequencies4	215253319.clock.rate	215253319.treeLikelihood
300000	13.91785954460299	0.014431697722797098	-1250.5743778409965	5.588413044410257	64.20386899038107	-1314.7782468313776	2.137901016452027E-4	7.67564248602217E-4	0.0013970193742623112	4.424026861352451E-4	5.846880288140821E-4	2.960106667389953E-4	3.9885919475100726E-4	4.246994991976928E-4	57.13592930769627	0.22455142943418954	0.014555423718256412	35.93103230962244	0.2929521630176925	0.268942259584357	0.10824917459508823	0.3298564028028623	3.69161311976844	-1314.7782468313776
330000	6.14061135941281	33.64881226269748	-1287.4832078000177	-9.79217905369226	27.80260999493909	-1315.2858177949568	0.01056002833948352	0.03279180162268979	0.04155442987655904	0.027517427319220047	0.014213446218277331	0.01357622607257016	0.007473684218089362	0.014038100081127656	0.023171834381434317	0.1755889645619208	33.66265468674208	24.850323171580197	0.3115204531143522	0.21162164132264713	0.13761851239717854	0.33923939316582213	0.0015887028198167132	-1315.2858177949568
360000	12.893379060627638	0.0021905241793565996	-1253.1873875182384	8.887453001704392	61.75418206682567	-1314.9415695850641	1.5047171257283844E-4	0.0013605616026074738	4.414873685418461E-4	0.0010231128705292234	3.544693325392411E-4	4.3826482255294216E-4	6.24464915172617E-4	1.2490153699317756E-4	31.058324529420528	0.8131148113878189	0.0030900977510864586	62.31321194170682	0.3209625478537069	0.23892420068849585	0.1319160888038448	0.30819716265395247	20.29228330697715	-1314.9415695850641
390000	-22.478195520433363	62630.70225800722	-1435.6728909743701	-24.837759930931146	-122.55200625160484	-1313.1208847227654	20638.082136782894	106199.00502752898	60322.172998728274	156217.83751776456	44312.088744638764	17088.31734958753	17759.52547313657	100431.03057257915	2.6375553695885983E-5	0.11099359942177871	100208.11887640346	23.227258758172354	0.3187214842218242	0.24504728441844909	0.11430099733928022	0.3219302340204464	6.429322724396008E-7	-1313.1208847227654
420000	3.189314815791482	0.007810671850990449	-1295.1185966944984	6.6458529831081705	18.351882216018353	-1313.4704789105167	0.011029771090620772	0.09157166639243756	0.03916614553688186	0.06369952941791678	0.0637503592562783	0.004369955408409801	0.031411045584321305	0.022648423284865805	271.12219187844937	0.09200116188400524	0.0660560602897995	31.38202567793209	0.31684450383220114	0.257628871414198	0.13318568702993863	0.2923409377236621	0.8462189475475816	-1313.4704789105167
450000	-3.197809626880122	0.0019407447585280788	-1331.5180045499649	10.004797903860458	-14.630242174295763	-1316.8877623756691	1.0451765180250456	2.058634557215782	2.553121613260856	4.114165037684182	4.525957910735443	1.8976490286343404	2.005990674730771	2.339437936520605	309.4763900394904	0.73250703875626	0.540877597895457	23.70668765332845	0.30147004836359437	0.2796638175652819	0.13776083274246073	0.28110530132866285	0.10898531255378391	-1316.8877623756691
480000	-16.44701481840538	0.1485353942714962	-1394.767859992483	1.4566303010737935	-80.87384843093776	-1313.8940115615453	896.0515090480217	3022.8124283118336	4648.299754923634	5032.361293604678	4389.250699917187	562.4540806570257	1709.7717488330852	1015.0312616818103	2.7403697387228556	0.48643433836793243	680.3824630289008	54.95096234437539	0.3063573680322419	0.2494849292563972	0.1181221549856788	0.32603554772568205	8.27291199826948E-5	-1313.8940115615453
510000	3.5094919109774287	1.4613379477627052E-7	-1296.1009479016386	28.683619150372458	20.181204506715275	-1316.2821524083538	0.03880488384347002	0.015177748917211239	0.3648028773609398	0.11849665100306957	0.09114132723758848	0.04351716177157547	0.09843605244494581	0.05068342865635027	2332356.003921683	0.8213362241948915	0.027338443562067476	41.52885243400205	0.3409533849494782	0.22092502685232876	0.12907507177548258	0.3090465164227104	2.3866413042725525	-1316.2821524083538
540000	-51.460394969277125	4612.352550180393	-1562.011188506103	-19.220395511570523	-249.08583256558282	-1312.9253559405201	3.5899373312250725E10	2.1245274102865564E11	9.408510511157393E10	9.448600512664383E10	5.353799463473331E9	7.52483551716636E10	2.9754583837864742E10	9.440709703625017E10	8.98219049385283E-5	0.34229754343256985	1.9986868899193775E10	25.042000413334645	0.3142567902658005	0.26733540631076214	0.116274000166431	0.30213380325700634	2.871353536693905E-12	-1312.9253559405201
570000	-5.731585501259524	4.403069169476948E-7	-1313.5336187825592	26.34871293037805	1.04252507265665	-1314.5761438552158	0.29348570131038226	1.1626964855402426	1.5509333256002253	0.6384502256926132	0.700056452543269	0.17967487751973346	1.637073650591149	0.1273458735795315	874174.4445497718	0.9010664439511583	3.4143361256174676	41.78473512051735	0.3401373709829079	0.2316827972769498	0.12459429997659999	0.3035855317635423	0.01823150120918268	-1314.5761438552158
600000	5.0791874423920405	8.06051737422498E-9	-1269.5054482091784	34.3624879304214	45.3920677072857	-1314.897515916464	0.004828637027119696	0.027767496754198286	0.006247598433677263	0.01398397089414523	0.013152490466520204	0.010018660323263097	0.006941096827288378	0.01909753179391853	3.753164697589748E7	0.10726904423036936	0.022148929730715767	24.189734553417505	0.30359133423239987	0.2528385182524695	0.12508427978487321	0.3184858677302573	1.9201825795128586	-1314.897515916464
630000	0.23111629648383433	9.564212927209753E-9	-1301.156676298419	34.09045028109756	13.75263541349931	-1314.9093117119182	0.18105548277242786	1.2109199815370535	0.6738455284756012	0.8683984276826413	0.10414115905693702	0.0769616169232032	0.4986521902612593	0.3450454233799196	2.537057949188835E7	0.3560077334460544	0.043230938933779314	16.63338644303826	0.3204121492729413	0.24301267913307772	0.1259059886417885	0.31066918295219215	1.1627716121491551	-1314.9093117119182
660000	-101.79757588924397	4.257440907663556E14	-1820.4662970948593	-69.80011413500088	-504.2553443812193	-1316.2109527136402	3.44714275025062E21	1.87035618313853E22	1.0166947091024276E22	1.1806844269210204E22	3.670881627221076E20	6.991195854692711E21	4.998104675152548E21	1.6197578999415321E21	3.481573139026938E-15	0.0845960618700627	3.2689409936103734E21	14.548936979564546	0.28837716913424966	0.23893861636465857	0.13683819419592777	0.3358460203051637	1.9105460095412232E-23	-1316.2109527136402
690000	4.345461887496546	5.293763529219797E-9	-1269.8002786476325	35.73640923600253	46.48595263163945	-1316.286231279272	0.007168653704013044	0.01862000325934916	0.03484382014234415	0.02422155998478854	0.010555796404957449	0.008865239636205587	0.012239825832693603	0.010757566277807723	1.8116555071285132E7	0.8766439529546002	0.02999462145966661	38.75212921530164	0.3468118383177073	0.2284781730586239	0.12810943248426784	0.2966005561394009	2.177814266116441	-1316.286231279272
720000	4.464633268061858	1.0911818019168032E-8	-1288.5406959072393	34.323694473852335	25.60563124571644	-1314.1463271529558	0.02912693087230199	0.24800210304196257	0.10457746773652721	0.16837036229974514	0.09249705169053193	0.13386677089633214	0.011554318654894567	0.08088011805389476	7.688743625661415E7	0.5396518392176033	0.011799597623787786	17.06366109882651	0.309152354102993	0.24590978190751125	0.11118605861198669	0.333751805377509	5.517021642004074	-1314.1463271529558
750000	-17.608680981923236	0.0012960425127138606	-1397.7475669550176	10.756930213142438	-79.70483925701113	-1318.0427276980065	803.1594851131669	5242.56718907763	3051.963594584076	4037.3435429207884	5392.51437124727	1349.9628923385912	1724.4827857581195	2463.572090053188	1153.9529176846459	0.19039797968998404	1681.6909580650306	34.95402550809686	0.2880499637641412	0.2117544548965523	0.14419804441258519	0.3559975369267213	3.266124624549559E-5	-1318.0427276980065
780000	5.986903325779442	4.223227071495153E-9	-1268.1006053927726	36.35403280298597	45.305654139666686	-1313.4062595324394	0.007912112631793287	0.020893043308939877	0.032449567629593785	0.03112233121696618	0.01081200730686583	0.015462618200808817	0.010144939318462772	0.017400079226224635	1.1380647763690509E8	0.431283381393641	0.015540355032745755	29.245546482186676	0.3100104030803409	0.25167961573498876	0.12533483293461434	0.31297514825005607	4.366072360064924	-1313.4062595324394
810000	-28.990150357733935	0.048694448599373115	-1439.219668143322	3.8823912520389428	-126.73834529286447	-1312.4813228504574	115109.44825658164	723374.4699139515	915787.7101617318	327285.9878969221	113428.53999445155	423271.9541422293	483527.8288757448	137937.60040094782	12.617260307338114	0.3655058896081553	561090.9031614895	24.639844208752145	0.32230732814875895	0.23744828029968387	0.12833697788163057	0.31190741366992675	9.351033653608387E-8	-1312.4813228504574
840000	-40.092531144226434	6.102220334021894	-1505.9733656015246	-6.017059680829252	-192.51091357657933	-1313.4624520249454	1.5302453981982014E8	1.6513375771544003E8	2.4849548560101467E8	5.564942217933227E8	1.6390400633884832E8	4.1914786900859684E8	2.1105300347202244E8	2.3710500090131873E8	0.06282571369438972	0.3481704855038292	4.833588202994344E7	29.183465601626303	0.3089272939426748	0.23581681665131327	0.14587480583356696	0.3093810835724452	1.1583136433923458E-9	-1313.4624520249454
870000	-18.676850999961005	6.555771199376165E-4	-1398.952591376605	11.075970328388921	-84.44573799996719	-1314.5068533766378	2978.2074836747693	12783.439764707999	20152.41287131071	12322.209253732524	7124.515946459699	6508.60443562694	5090.053869873159	3398.472348802028	193.62364254994415	0.418591354208922	2025.8627436035392	27.57908965622753	0.3151908940774631	0.2682201871673853	0.1333365696553246	0.28325234909982716	2.534885597043633E-5	-1314.5068533766378
900000	3.4396160173808776	3.077134787558254E-9	-1281.308797387182	36.941173011199226	33.451678109993594	-1314.7604754971755	0.026277533923135674	0.13354507301260782	0.08269826644975886	0.09219669856056312	0.011082727509711598	0.08686795643660004	0.029435954867766363	0.0889312249372247	3.774779213997581E7	0.9015219007488967	0.03870258298695312	48.94741131433963	0.31718741796288014	0.25691225678307983	0.12468830246562806	0.3012120227884122	1.6620176138196023	-1314.7604754971755
930000	-11.17841484776579	1.2854359194789774E-6	-1350.3469021456467	24.5142225392334	-35.568660267358254	-1314.7782418782886	15.850259393567791	69.48857476108614	121.10348181668562	149.3074816004887	44.52231359976287	18.036517941922746	47.807184418758226	36.15967820169974	111144.87090917479	0.7234990437407459	79.550534599465	28.862082003814958	0.3003901245197609	0.2741374635019624	0.129416375837474	0.2960560361408029	8.383031168193193E-4	-1314.7782418782886
960000	-16.27708402533903	4.30313234812517E-5	-1381.5875564753687	17.89464413651755	-66.58379607174123	-1315.0037604036274	555.5572951114567	1942.6570555228734	1216.226896261366	3555.828780320732	1731.7305019304883	333.57005229534695	691.2343418057345	146.68126429628728	12630.4395616969	0.6175893964828382	1013.905430653419	22.327050494913394	0.3287913263363825	0.2543239815780056	0.09958910359156607	0.317295588494046	5.1317852701022E-5	-1315.0037604036274
990000	-8.254512161986977	1.462082127380222E-6	-1342.1104681845682	23.213081452697843	-28.49762803734597	-1313.6128401472222	13.602384915410118	18.89111195117384	67.8433081314982	59.19953393238012	15.418397863559528	14.486871693059463	32.102843939744155	8.260288385052498	79685.5475186791	0.44067271014254206	15.607553876180855	29.327216332191174	0.29009325133944197	0.25771947948046026	0.13807662799481651	0.31411064118528126	0.0035499756276435915	-1313.6128401472222
1020000	-3.738760102659542	1.8659899416297601E-7	-1323.7796709254962	26.919900960801172	-7.383422072042741	-1316.3962488534535	1.1040302281268088	2.32854840342206	4.739871136518038	4.681416599647454	3.224104555165708	1.0422692453653468	0.6476866726787585	1.965134993664825	1.4161802312902479E7	0.23475360811090515	2.212860051180382	52.26981603539285	0.29569532809261867	0.24705732706492023	0.11654265491110274	0.34070468993135844	0.023319063974295187	-1316.3962488534535
1050000	-32.88750837159034	0.4672762382895179	-1462.94619990497	-0.6332746923935577	-148.58100126725193	-1314.365198637718	1081293.1733221128	3500576.422326328	1.0834757921046771E7	6048889.518116649	1910486.8626303554	2882578.824721138	1672233.0497506992	716399.6872448378	2.0158506087157053	0.1812524387823788	3174766.611839942	21.66845167585148	0.2833229401908017	0.24362729000234573	0.13146860805296848	0.34158116175388425	1.818439632278381E-8	-1314.365198637718
1080000	-17.270259361737974	8.489156193225954E-5	-1374.5718314818134	16.355194568378153	-60.955919099014544	-1313.6159123827988	204.3556529086523	753.864702133449	844.4994756472917	318.62167170351046	668.512264530709	113.37042780314249	564.7116485484067	817.6216764325749	3556.747504895771	0.859706108156897	1595.4475475734369	21.475904394089483	0.30247201627149395	0.2667398893240155	0.11732157046051993	0.3134665239439707	4.122626774446049E-5	-1313.6159123827988
1110000	-9.350821366142481	1.6754010614124257E-5	-1340.7855017466075	19.700402772499956	-27.091003297888765	-1313.6944984487186	7.220221739106374	21.64318893725155	49.89228976713662	40.97281721984018	7.0935350622418545	5.799234117301957	23.533917556781567	23.02411797403178	8715.001062778558	0.8412150397851627	33.82995718575166	21.429054486673824	0.30934855452896876	0.24443053332866033	0.10733975148037077	0.3388811606620002	0.0016214334728692158	-1313.6944984487186
1140000	-0.31473610016132736	3.0912524619717495E-7	-1296.8882767085565	27.679513960488222	16.495173801369994	-1313.3834505099264	0.07652393261583339	0.5475527786020965	0.5441661152266148	0.12519007243308214	0.18054734419742832	0.04601892472494149	0.08850696655381808	0.19911235966548665	1432073.4609414404	0.3475957158141906	0.35322927270295285	21.202666845122575	0.3039834076307736	0.27256517876481856	0.12362285931859988	0.2998285542858081	0.1731329907743288	-1313.3834505099264
1170000	7.736891459215646	7.624439976245721E-9	-1266.5203259628272	33.720302919360364	46.8767482517686	-1313.3970742145957	0.0030807462914160238	0.031393197772933215	0.008953537889500322	0.018163927321382	5.725216014697114E-4	0.0104480177590767	0.0028052464115504543	0.007866630454236601	2.4153015069234584E7	0.07565747620053892	0.005549843927860386	17.457527296767605	0.3226338941000676	0.2551715268895787	0.12334268072444576	0.2988518982859081	9.41384339262743	-1313.3970742145957
1200000	-12.084896058488027	1.0007862644285142E-4	-1357.754484628416	16.100534671276506	-41.2394449654876	-1316.5150396629285	42.48707579853887	132.82676507705403	141.75737534371783	177.01052384842643	60.40404598284115	19.97177466489761	131.25880332788694	32.67995883771927	1533.1258206249713	0.8184812871050849	134.0712612439393	10.778157231709036	0.32838579374306753	0.2337314824226544	0.11983262601588762	0.31805009781839055	4.625462200374081E-4	-1316.5150396629285
1230000	-14.086714961763967	6.515397377424195E-5	-1374.8941479264465	16.884354271520447	-60.83575894305152	-1314.058388983395	214.48840069377397	208.19859531562858	1613.3040225558163	571.8371096958359	311.6729875530308	631.6459796313686	219.43266805108007	407.58827563471266	9887.591916892674	0.6873825669029631	329.64296486679626	48.247932679785414	0.3048047525392105	0.23417351840351172	0.1312854562006986	0.3297362728565793	1.921361696603021E-4	-1314.058388983395
1260000	-39.175614302849716	21.33785376974693	-1492.1784091258442	-8.460688730105238	-177.84193900919826	-1314.3364701166458	2.3922861996805944E7	6.3453831823664494E7	6.908587271551509E7	9.498476688202631E7	4.490576297841437E7	7.612647794393864E7	3.682815871650374E7	3.225425719269678E7	0.06695380727024705	0.018758630025218114	7.537544177776343E7	32.949836055964894	0.30872622016757617	0.251498585608427	0.12153371259994071	0.3182414816240562	6.332179613915448E-10	-1314.3364701166458
1290000	3.125996081286724	2.967378806623013E-8	-1282.8119095979837	32.38170822808024	35.24597564943758	-1318.0578852474214	0.01810966403916737	0.10784300020684329	0.06689073152307498	0.030441075670447803	0.006705914822210628	0.05046373455703392	0.03638582949782713	0.022204609843878807	1969771.4377457192	0.9460115467220682	0.06857235762268966	73.36167628139172	0.3173493983638178	0.25434978481779086	0.12875357112408398	0.2995472456943074	0.6984894513899005	-1318.0578852474214
1320000	-46.811852801517304	266.208302871915	-1533.072938349427	-13.423817137334147	-219.8097699409092	-1313.2631684085177	1.5277947031509762E9	1.4693173526292179E9	1.018731037774686E10	6.311135595569998E9	6.606712341449041E9	5.798034534435554E8	2.2064896657662854E9	3.248998137277456E9	0.0011582509779050891	0.6450751769171164	5.0991223863274E9	27.525157220006484	0.3188001079440033	0.23640627715802326	0.12544450979234656	0.31934910510562703	1.2391802666447537E-11	-1313.2631684085177
1350000	-31.582240849777456	0.05422924074925237	-1466.1065309421583	3.6274162194888326	-152.14807849624304	-1313.9584524459153	2697614.9268216705	7111789.447705759	2.0583929841745622E7	8044136.526146642	1.0821085624483285E7	7153543.573913077	860128.4883847407	4714940.630019638	8.697865229953523	0.6454143975086567	1332984.428789471	18.371002042082882	0.319710187791697	0.2409201354417965	0.12742899167044505	0.3119406850960616	5.065655427030628E-8	-1313.9584524459153
1380000	0.8386041538526061	1.3593415826953683E-8	-1290.1905582559077	34.0249184087547	23.718366464775013	-1313.9089247206828	0.07083124124741721	0.28715223143145935	0.24855479095447347	0.32607636429356374	0.14916210762484106	0.06780658072290516	0.06278186341715918	0.17288451236621338	4.6654425659451365E7	0.5417672483043151	0.20517822017340623	30.897929461812073	0.29322466513997514	0.2355924958394433	0.12047244913003717	0.3507103898905446	0.2672291760047872	-1313.9089247206828
1410000	-1.7973468059091409	6.827474357420398E-8	-1316.8336730422577	30.786687457172487	-1.5832291641398548	-1315.250443878118	0.8815453020243293	4.948154302615496	4.7585095053325634	1.8584698867906024	0.05773289070684506	0.6197330053767428	1.2502285037640404	0.5855858859557099	9238729.76094088	0.5593340409174128	0.3951322618195121	16.418352552738046	0.29649105829196215	0.2766618846569836	0.1250479726949415	0.30179908435611297	0.14059971515162814	-1315.250443878118
1440000	-20.0926394213441	9.763710680191907E-4	-1393.1868845692516	11.610242827240388	-80.31015426267955	-1312.876730306572	2116.276286330449	6855.625261045158	9088.461372081574	4325.669099925523	499.18062216240736	1634.7684015815503	4206.026096968309	3733.858846525371	142.78013095412425	0.8976894206009361	7123.475871272137	37.932235977349876	0.31520534144613765	0.24415607521881888	0.1153549173543861	0.32528366598065744	7.4211412293045434E-6	-1312.876730306572
1470000	0.8107590791452051	1.0069364108305382E-8	-1293.1093740303045	33.8462095021358	22.588712630591164	-1315.6980866608956	0.0555936983495317	0.17428210822061171	0.07782809849078276	0.07868307943585068	0.21103322379398817	0.028847116646409043	0.20887400322017163	0.12436156886634837	1.702812810433889E7	0.5028938440138564	0.18778678658086398	40.76146972094905	0.32356964124744836	0.2334364676412694	0.10261978891888	0.34037410219240233	0.31642238534621786	-1315.6980866608956
1500000	7.385312400722658	1.3115441833084636E-10	-1264.4822795909156	42.81735219845003	50.51243725601559	-1314.9947168469312	0.005266278535478425	0.012880814738729563	0.0321109638596255	0.02686214014979272	0.002945612095007254	0.015631517994120343	0.003930673799895114	0.005539999943760298	9.20047078516781E9	0.5114603306938551	0.0077424464351326045	12.667497352379705	0.324862055069274	0.2533370815540337	0.11196920776149381	0.3098316556151985	7.7223963412328684	-1314.9947168469312
1530000	3.613605700249633	9.44757630513529E-10	-1281.1127572286416	39.23499564124167	33.380342575041	-1314.4930998036825	0.019050119593314225	0.09574018908227008	0.059795903362019245	0.02602620867210278	0.08063244711356211	0.005424653312765501	0.019810867588052773	0.09294332121865273	3.750849758774331E8	0.48730020319318246	0.039019774023749794	53.082796414672295	0.31252175873985605	0.24038059287864932	0.12977292084477585	0.31732472753671875	1.6818908804706973	-1314.4930998036825
1560000	-2.0796269324667223	5.696880262316235E-9	-1298.973261888527	34.852054507214234	17.740499058389034	-1316.7137609469162	0.12147787908378356	0.6643659085371847	0.1909752901042932	0.274999882895562	0.23391173291728587	0.15568091695012445	0.334598684058224	0.15637798078734289	3.6950571660019144E7	0.29646339612813044	0.784405864907275	30.10431881510212	0.3300031673150196	0.2770120228054541	0.11653967145808569	0.2764451384214406	0.07949302777563766	-1316.7137609469162
1590000	3.223074401904824	1.0134594094217993E-9	-1281.1609567544194	39.24698508986462	33.640907035360925	-1314.8018637897803	0.014791989912178198	0.04491352117160344	0.15031453169648873	0.039647921445840686	0.0339458249716491	0.0027344381767000765	0.003427678234795786	0.0721900357153218	6.847075096909786E8	0.4390078863899	0.06383928439365318	28.909513327734597	0.2917373274521762	0.26944635380803905	0.104666471760285	0.3341498469794999	0.9158449386802171	-1314.8018637897803
1620000	-34.41138740790122	0.05790871628530405	-1476.552226592321	3.0243611624537983	-160.26095386688405	-1316.291272725437	4601965.568654336	1.8443653756788798E7	2.9253936536797516E7	1.820089045176813E7	1.771190842164278E7	1.5319709598503415E7	1.772375435587266E7	9777600.108289462	6.204654139869485	0.1357416772399108	1645649.6568211897	16.662299724956995	0.30521518201589404	0.22127074377537587	0.13512950334056537	0.33838457086816487	3.953922326603902E-8	-1316.291272725437
1650000	1.6259223614516798	1.391500628624433E-9	-1274.1727521084326	38.46752220071049	39.39862605900568	-1313.5713781674383	0.010652587875906182	0.028246314079169197	0.11695749442839458	0.029012825931232365	0.018837272226167448	0.030764713176887917	0.03730700228311286	0.033441797348057065	1.1222071116205234E7	0.9910250139884371	0.1105259983011989	18.663660717765925	0.3224810871397291	0.22940126952506915	0.13758664527119294	0.3105309980640088	0.5444789706187717	-1313.5713781674383
1680000	2.8247844518403546	9.402699379105929E-9	-1281.5095024290015	34.32814283622707	31.048440807533378	-1312.5579432365348	0.017620288076478696	0.12556262543527613	0.08699950795400471	0.034290191593258884	0.007777235395901183	0.025966361135706693	0.11861912580809522	0.029273267459003535	3.9101670302985534E7	0.87566161137022	0.06407569636291771	29.927447936579604	0.31448418988203597	0.23758685526766013	0.13652049581356737	0.3114084590367365	0.9239027680811577	-1312.5579432365348
1710000	-7.58562689684494	5.75398634236651E-7	-1325.6341441060351	26.17315336556725	-12.133672709202887	-1313.5004713968322	1.4902474247554511	6.250062688388283	7.5892366103540185	5.49583970882399	1.1074162968807848	7.439515099184393	5.160454690523372	2.6864978673906816	601815.3233356688	0.8729802830271354	10.478110154229965	29.740681127728383	0.33235655910589446	0.22863487170465052	0.12017548784700939	0.31883308134244565	0.005031969540379602	-1313.5004713968322
1740000	6.833368195001734	3.2017056378636143E-9	-1260.9447040439538	36.65335225801278	54.28960278778069	-1315.2343068317346	0.0037435932932537355	0.012305416862719364	0.011796741245065887	0.010131475073867649	0.0030318377758908528	0.009008269013981933	0.003998692212160589	0.009003318313622211	1.7536269299513653E7	0.9176490914499298	0.00958713360567556	23.84049355311242	0.28463771335975846	0.27463101959829334	0.1143165065753693	0.326414760466579	5.063715927605397	-1315.2343068317346
1770000	-6.951692440216689	1.0277947895829166E-5	-1328.5661467267669	20.706866254196992	-13.646918497536161	-1314.9192282292306	1.5358491036007105	5.180337889395891	3.6641548602177476	2.036254996679754	2.587588144573248	2.0738838287647323	8.181383747939268	3.075443081209856	36162.15024302799	0.5295722014057158	10.661059698077864	26.039713683544292	0.30565249605516437	0.2208916924248827	0.13424097574499755	0.3392148357749554	0.004814073609188355	-1314.9192282292306
