# BEAST v1.7.5
# Generated Fri Feb 28 21:49:15 CET 2014 [seed=1393620554599]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	speciesTree.splitPopSize8	speciesTree.splitPopSize9	speciesTree.splitPopSize10	speciesTree.splitPopSize11	speciesTree.splitPopSize12	speciesTree.splitPopSize13	speciesTree.splitPopSize14	speciesTree.splitPopSize15	speciesTree.splitPopSize16	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	6015445.treeModel.rootHeight	6015445.kappa	6015445.frequencies1	6015445.frequencies2	6015445.frequencies3	6015445.frequencies4	6015445.clock.rate	cluster491.treeModel.rootHeight	cluster491.kappa	cluster491.frequencies1	cluster491.frequencies2	cluster491.frequencies3	cluster491.frequencies4	cluster491.clock.rate	cluster544.treeModel.rootHeight	cluster544.kappa	cluster544.frequencies1	cluster544.frequencies2	cluster544.frequencies3	cluster544.frequencies4	cluster544.clock.rate	cluster657.treeModel.rootHeight	cluster657.kappa	cluster657.frequencies1	cluster657.frequencies2	cluster657.frequencies3	cluster657.frequencies4	cluster657.clock.rate	cluster793.treeModel.rootHeight	cluster793.kappa	cluster793.frequencies1	cluster793.frequencies2	cluster793.frequencies3	cluster793.frequencies4	cluster793.clock.rate	6015445.treeLikelihood	cluster491.treeLikelihood	cluster544.treeLikelihood	cluster657.treeLikelihood	cluster793.treeLikelihood
9000000	71.46198216043936	6.722026075907434E-10	-4007.3303575797254	103.72498767880806	170.85431353665638	-4178.184671116382	0.007830068482775579	0.01222138569707548	0.008578405852465866	0.04724096450116443	0.017175892564076457	0.02524898629474998	0.03569653300510825	0.011796036285580595	0.0029582021685964233	0.03703941426610311	0.003449742721787979	0.007964027349750713	0.018598568309160443	0.006980178420220341	0.008498913883691873	0.0375423876611906	0.017505170179624007	1.251700482351664E9	0.756960705772772	0.028559908152788745	7.807348881879899	0.11668473270628059	0.46949011953323855	0.29820099006852113	0.11562415769195984	1.5003704693109507	0.00823516237563213	13.01272418002675	0.3088246363142153	0.17629188377641128	0.22805927313162816	0.2868242067777471	4.288275913992327	0.021406586409542492	0.3893776330496558	0.2248040647944287	0.1277064399616408	0.1737287261045998	0.47376076913933113	0.5773616799876606	0.06301572137736963	5.041288715466377E9	0.26451815462366257	0.25111316057038247	0.2942318221457278	0.1901368626602288	0.08453905248133914	0.044856927386337134	2.615539289005539	0.15008563567409988	0.38149746781724936	0.2501930253746225	0.21822387113402844	0.24934904679947323	-941.4104167957584	-1599.7995681456725	-264.71329638179833	-483.32579740008606	-888.9355923930666
9030000	119.98521224270456	9.425171911076552E-11	-3898.684545540843	113.50289819389216	262.63729885631346	-4161.321844397156	8.949820740721087E-4	0.003086075293567396	0.0064242569698158124	0.0018932828734394707	0.0032162779928899877	0.006594273714157366	0.004715029776913	0.0015578251076844242	0.0010871259646436458	0.0023460501598480937	9.824751020900662E-4	0.0027196236465286024	1.499905621239031E-4	2.7278216772648185E-4	0.0011283059014170935	8.893123310678515E-4	9.601420326055707E-4	1.3423667348546853E9	0.956249037476042	0.002731681446185842	7.55866410361615	0.13014932820610925	0.4847263252697999	0.28381013647625597	0.10131421004783492	10.201280991189137	0.0027435845510347255	1.7847735912893834	0.30977874039427417	0.16937038716811365	0.2087639058585327	0.31208696657908147	1.3844735843237392	0.0024623683322161256	0.5758679805728842	0.21818692453131577	0.16021740545520702	0.19441047068051204	0.42718519933296556	2.087708660784544	0.004762625338602914	3.8157642841766562E9	0.20823784515438415	0.33896439712321946	0.2561187331742532	0.19667902454814476	0.16134505703697513	0.0028433959576387507	7.3736866365400475	0.14528100677888459	0.35199018643413305	0.2428354768648375	0.25989332992214503	3.6508135036693323	-945.0259029195569	-1590.3115461293673	-263.9290369738128	-478.20858876695877	-883.8467696074613
9060000	-7.743002095559631	8.483281387123004E-9	-4127.950640493505	91.0535961406961	34.08826648278751	-4162.038906976292	0.3528437931778951	0.5557833113212722	1.0431034570965605	0.8264515500963652	0.9259605926509942	0.30323846182892783	0.7359671459958924	0.43905520459831593	0.790104696826119	0.6738021642062556	1.3550088049606301	0.25849886640691566	0.26128845375210075	0.4391646690587277	1.1715456243558617	0.5193250604463336	0.4284684443884819	3.9454244668649964E7	0.8917687660267908	1.264132842701955	5.436984014222182	0.1004347649925344	0.4834002723841534	0.29214032009044494	0.12402464253286737	0.03175026032321086	0.236947778636746	2.221055958231101	0.35192278513440195	0.14844606884581318	0.19854744786342052	0.3010836981563663	0.011798733318154004	0.22470878653778703	1.5794674260400485	0.19639037956706987	0.16223071620908483	0.17258523123138217	0.4687936729924635	0.052954363593540665	0.1960574750178328	8.341620897060973E10	0.2350448820843787	0.2916333782971204	0.2837492141974301	0.1895725254210724	0.013358693349281327	0.6563081047560767	3.409692225442233	0.14269817953990965	0.35766652194560716	0.2171708933587876	0.28246440515569565	0.018072368754813224	-941.2326352613404	-1590.4903148460562	-264.8162215659339	-478.2171566169685	-887.282578685993
9090000	70.27532899977392	6.627217846772842E-10	-3978.6029967842055	103.59160251930342	178.386443296193	-4156.989440080399	0.004566591587662124	0.029309870364561594	0.0319353458194669	0.012694140792448995	0.015861439621042243	0.0066733020942521945	0.022907183602191555	0.003943585933067542	0.034178630517555104	0.0027677218210441753	0.003049541072978283	0.017572998829745543	0.010405969808026997	0.00957100825103069	0.005899421160874924	0.0019422725293851673	0.023432282411970873	2.0398224360280952E9	0.06802127419772312	0.020682820163028103	6.778988201015359	0.11810681969322728	0.4633008541438597	0.2794412894845274	0.13915103667838577	1.8141535651182523	0.009170888498833121	3.4331264162470236	0.33643952415413647	0.14828252657678384	0.19212568434212582	0.3231522649269559	0.192276850566904	0.032534955658087	4.112612189572003	0.23363555101671196	0.15396161964113583	0.1318659306728201	0.48053689866933247	0.3400518716164078	0.025222701784667022	3.862556175713371E8	0.2189871195955443	0.2813739010945865	0.2833145140369714	0.21632446527289936	0.07821915127632825	0.032802153749349694	3.4406983067098964	0.1400690297359568	0.3305161078352276	0.26745249079702393	0.26196237163179165	0.3759469603724406	-944.1601341537477	-1590.8121132590768	-265.0630662820332	-474.8962634826803	-882.0578629028607
9120000	114.47416723858338	6.34044479761432E-11	-3918.461858125734	115.47092531259908	242.42041508385074	-4160.882273209585	0.0015222273390824736	0.004666121239051533	0.003506915750201865	0.0011449750420554237	0.007861548055377593	0.002707237685162554	0.009309907876061972	0.0045293961617512354	0.003470822422410349	0.004068975451201435	0.002727725954197647	0.0014650862324480356	0.0025459008123591862	0.0014648210150631598	2.0346196109383236E-4	0.0032025712672273743	0.006022926406963464	1.726159372425889E10	0.387308324667281	0.004360653445723579	7.1428041195435865	0.1253696475511229	0.45459804026519673	0.30069612661846445	0.1193361855652161	7.105489497724902	0.0031363273141505944	10.39072206853416	0.3179637609343981	0.15966652197810788	0.2038394854059562	0.3185302316815398	1.2060407248419611	0.005346849868493427	2.131885727238271	0.21548384602179588	0.17195626733047154	0.1566693712263034	0.45589051542142955	3.737021829960178	0.007534143238959689	6.119320962285185E10	0.2002406958915107	0.3164331292635395	0.26446922554564295	0.21885694929930832	0.09593015241893836	0.005007252714484536	2.3082452889661367	0.13976345476800464	0.34516657968658376	0.26702562566766314	0.24804433987774843	1.5397033601160124	-942.8425674523841	-1591.8565871217347	-263.458552366784	-479.22418244403616	-883.5003838246463
9150000	42.703098688268376	5.581272217592315E-10	-4021.0887211343597	104.38609714804927	136.04570581386903	-4157.134426948229	0.017552769371734982	0.07936927269009061	0.04314866082413481	0.0346349708249861	0.07325119272765979	0.07915255481863925	0.0331554625666315	0.035338765718074386	0.025736609080113684	0.014712207579595238	0.007015202533967351	0.042060537669022444	0.027949715225049358	0.02956656486424639	0.03241290256187285	0.09326629056074487	0.05254204574272483	2.191179964647978E9	0.12161582230952885	0.12243464324851724	6.031957129919971	0.09358485943453708	0.5077078838630708	0.27442304388504546	0.12428421281734707	0.3092612044097173	0.05241367258488171	6.79916405001047	0.34047174902088884	0.16117833162285783	0.19583632856845182	0.3025135907878035	0.11703764573663178	0.12575362598422152	1.1736531010162377	0.2513604560848798	0.1458161983257278	0.1418098261244171	0.4610135194649757	0.16740645632431833	0.19282834129910364	5.039401793089919E10	0.191271841651376	0.2766351242338223	0.306672847101472	0.2254201870133312	0.01933618507215694	0.05922842765700837	3.6384005828456334	0.14525362013665333	0.38122608657599494	0.26657491064408334	0.20694538264326834	0.18659300038081994	-940.9319881225962	-1590.4173431435197	-263.61755375706014	-479.7932183820389	-882.3743235430137
9180000	80.76703252389845	2.1882043438262434E-10	-3971.613440129215	109.1950383651918	191.07015530776482	-4162.68359543698	0.004475337581786265	0.02545209353124941	0.006488482772543064	0.005497069783968821	0.020302211910959732	0.013538879711701085	0.010744608072286211	0.00928713773318609	0.009739387026827478	0.00863978971480197	9.846392924415586E-4	0.01405398379089006	0.0014639770961382605	0.009636945047395025	9.55701649608425E-4	0.010228828489136236	0.02101583099609433	8.01354977854892E8	0.958473237100304	0.02125364361504631	8.436961514811475	0.09220365153271158	0.47797425937390936	0.318714128781027	0.11110796031235248	1.7825394634898983	0.007406668370866761	12.907478323587204	0.3306044551506784	0.14964422939768118	0.20168845543440833	0.3180628600172341	0.6027344056675229	0.03144252156000188	13.953352657967956	0.21652977656289485	0.18299760087435413	0.14898398046982173	0.4514886420929297	0.5088086517354061	0.01340697897973784	1.5119492190204638E10	0.2070035146981646	0.30678175289763715	0.2932267328799509	0.19298799952424892	0.10462885906845276	0.026689591800319067	3.6488159801358653	0.14630829005711662	0.3674391151625685	0.24350930463984916	0.24274329014046564	0.5728743049786079	-942.1708229205767	-1591.9539213380767	-270.18913331705005	-477.6127927419764	-880.7569251192991
9210000	25.468760045791306	8.32240147696238E-10	-4046.4322098548364	102.47172852111956	117.58835216577992	-4164.020562020616	0.015561235590426367	0.03699099495617416	0.04531195052733554	0.06608390752071619	0.029508775956320205	0.13409639416816102	0.022238622844687042	0.012348963813057582	0.04128232645383325	0.0050896441026782036	0.0151432918319811	0.08556887369284052	0.03660678453866898	0.006393158585306562	0.039283817131190134	0.011856405664120754	0.021970280000326886	8.165134965505502E8	0.6042970258917861	0.1631805057296081	6.73484242813078	0.10167388377640657	0.5202239115341907	0.2926718871907991	0.08543031749860408	0.26410075394291316	0.2792527822799813	2.007075334937515	0.31522184802329756	0.15692365449911558	0.20171486091513735	0.3261396365624515	0.08722175458194373	0.08917762908365444	1.2760242623762263	0.2512761074562415	0.1621078015505581	0.15833500470698925	0.4282810862862116	0.10801160762291982	0.16951128618817143	5.944669918555796E11	0.21025885519512208	0.27493926273470815	0.3232094638886148	0.19159241818155656	0.01520382067712235	0.12638217027758858	4.462696824512381	0.14954702015056284	0.35558946226819615	0.2645612292835439	0.23030228829769697	0.08383167363786448	-950.5757537696029	-1589.497511509393	-266.40496492083514	-476.9568429958745	-880.5854888249105
9240000	59.92874415811619	1.675369832575913E-10	-4008.0638993600614	110.71540552226229	157.6560208901747	-4165.719920250236	0.016325436229746484	0.0169702354378553	0.05776401432936997	0.04856038191735579	0.06938123150113275	0.06672550753804603	0.11075447954595737	0.009132537042466379	0.03727455074351007	0.02832587888186297	0.01577202997777004	0.011277007362398662	0.033467978770954615	0.01773780638381734	0.02410777681042872	0.058001059677900264	0.03895943635580019	4.499917263067348E9	0.7589175913385171	0.02154892384443547	6.281230836836554	0.10082117260919937	0.5411859346777592	0.2543300472035357	0.10366284550950612	1.5229832886091181	0.020838511057370744	5.572481634606719	0.3370064039893706	0.14583576235398382	0.22405439439266675	0.29310343926398086	0.2154027733299974	0.06149479382279932	0.06126353682679297	0.202882673845433	0.16990038418447806	0.21951581060550293	0.4077011313645866	0.3192371779882405	0.0451723699101497	2.9289134099925946E11	0.1793579597601007	0.3555406217037166	0.28185231143692396	0.18324910709926043	0.061158515135265865	0.0259790812623625	3.8961627475313834	0.15314275772685376	0.3476784374935685	0.2680930610325475	0.23108574374703017	0.35485727687702356	-942.8497071401744	-1591.2453962087448	-270.1542860474938	-478.42308981482444	-883.0474410389988
9270000	123.02886332219784	1.054263177042116E-11	-3910.290327121934	124.24189297223279	250.93160366664688	-4161.221930788581	0.001359451786300357	0.004455599373165392	0.004046375825989945	0.002926510611766832	0.007645633705874086	0.007527385304188003	0.0038928812432274663	0.0021809926739289284	0.005962247675826769	0.003828011339521042	0.005497507165295059	1.0473301102373721E-4	0.0025359057848101238	0.005085528656232557	0.0038974349535468252	0.00789047098795254	0.0034870856730197367	1.2187294060410333E11	0.07588122491449538	0.002837060618836541	11.824645969484365	0.09818929240667229	0.5015948015852691	0.28308447622959715	0.11713142977846179	10.17420220899419	0.0036818427845917495	2.7545513270339193	0.3228854984994332	0.17581895626729616	0.19700971816100246	0.3042858270722701	0.780486100708169	0.00327190055051781	2.0559726488056156	0.26473822880247166	0.1332455166302201	0.1674847613279578	0.4345314932393508	3.4034488964947207	0.004135310985217023	1.0512643893437386E12	0.2054334267645311	0.2603297960155549	0.2866367265129633	0.24760005070695237	0.24894102565368537	0.006554996102307545	5.505149731790875	0.12230658885066678	0.38479801656412105	0.241668924013622	0.2512264705715901	2.369056949625356	-942.4139037802283	-1592.1426681102234	-263.89322501940103	-478.622475710313	-884.1496581684146
9300000	9.582350411616046	2.9360928825464976E-10	-4074.3124296704596	107.88106585579614	90.46576977346167	-4164.778199443921	0.04863469803068065	0.14813145224460872	0.062460716435568116	0.13226405544929754	0.040104615023927356	0.2605424001883539	0.20939019871543826	0.15233311473423555	0.05601389167914116	0.08116707816662626	0.1951572731981049	0.07256938543397926	0.2590366584242205	0.03237333837145386	0.06310132368053817	0.014315328539198929	0.13335724384148234	3.3010676506958637E9	0.5321393114643445	0.12184562826414207	7.330879630482214	0.10273670188196418	0.5364709579622765	0.26645756569118956	0.09433477446457011	0.2418931986733792	0.17903130244966994	1.051303846274754	0.3225427649114431	0.16234094142165012	0.1834159261372847	0.33170036752962406	0.02139174275865037	0.5378981334682043	0.3692639262249137	0.24090118617145292	0.14013012899162783	0.13116953658549035	0.4877991482514292	0.028981676089129795	0.4345407325665037	1.1880699044169282E12	0.19021299252072257	0.33265226186920505	0.2910821498071886	0.18605259580288536	0.0050554496194474274	0.3321234067295229	5.7121655331679335	0.1240371084769413	0.361669102067578	0.2708714180119563	0.24342237144352427	0.031132400353889384	-944.6882820301233	-1592.2921690084213	-265.264021316094	-477.1723554952328	-885.3613715940498
9330000	-20.783441363643025	1.7154154709456103E-9	-4141.969145684736	99.04332156509562	24.107493246819296	-4166.076638931555	0.5442304372849495	3.563941612171662	1.3401030840863934	2.344722061080316	2.0991625162269347	2.604065773288191	0.9995023994131972	0.2861840641070858	0.47444380413131687	1.4316014232276875	0.6620940713921595	0.6855926278894493	0.2669118878933378	0.5784294274980584	2.5133966774826093	0.6665955879911468	0.1232307957828728	2.7374829055748457E8	0.8098199185218073	0.942528973951531	6.298147137824188	0.12060564828273485	0.44651339236009696	0.3245170121945649	0.10836394716260368	0.045687520978596546	0.6036726940089244	1.5200651122350213	0.3460030364048097	0.1499896664853518	0.1974478197271229	0.3065594773827176	0.004717989186390964	0.5554342588091272	1.904443494041209	0.17737073708442244	0.17847919063759302	0.19930730984710018	0.4448427624308847	0.012225970276648786	1.0457168182495256	8.222812993326007E10	0.19434646516058118	0.30575363391742016	0.30105252585051995	0.19884737507148026	0.0019072380690353646	1.2332909828630225	2.5534949149809947	0.16527834148953133	0.3627615743563007	0.2622692233014841	0.20969086085268374	0.008381418219235257	-946.9531112747688	-1593.9805314068087	-266.2671893131755	-475.79705302614997	-883.0787539106517
9360000	111.97359411450472	2.075712529020967E-11	-3920.300789918865	121.05556838174421	246.22498723831535	-4166.5257771571805	0.001258608343374843	0.004770158844434265	0.0058767789881248615	0.004001504751253582	0.009131226913134312	0.0029149398991981617	0.0040266032946388985	0.0013580510052215561	0.0020886282878324184	0.0017191466788260433	0.0024379931093674563	7.677774589207172E-4	0.002387633421484621	0.0030425607386716895	0.00232700072143588	9.287111014098289E-4	0.002403957746539829	7.512550900589978E10	0.49760455980645835	0.005084929392967458	7.415370833377958	0.10945912765237958	0.5087059265195776	0.27715380468189177	0.10468114114615164	7.93217469666764	0.004929748793745511	6.628769287044851	0.3248907106648804	0.15330337592593324	0.20899348755390587	0.31281242585528257	1.13384430600216	0.004171656023355677	3.3035633023486493	0.23107517878166853	0.19489744799064798	0.18001600765604592	0.39401136557163785	2.749627583675825	0.0034842142881273625	9.761886122848036E11	0.1476554166247716	0.29674455295085067	0.33463907855409375	0.22096095187028547	0.9911756400070373	0.003634136915079187	3.316352227478277	0.13505091575236952	0.3556326342439294	0.293740731650065	0.21557571835363604	4.409350959524333	-942.4717242120275	-1590.9876336396946	-265.26087308589683	-479.63671308626186	-888.1688331332996
9390000	-10.603167965210002	7.996432293951814E-10	-4127.572769844742	101.93252940084587	36.12533073108777	-4163.69810057583	0.30637172980791183	0.666275348066294	1.000013571364661	1.35447342153983	0.46251090806783246	1.628285996109002	1.966477871032748	0.41258574254237207	0.330112008115543	0.2873449078789076	0.2418313229393009	0.2796176287621674	0.33609579857085536	0.7394930041126289	0.3236059142282371	0.17532105721526822	0.18264453911226078	3.932458617199624E9	0.007610970678774025	1.155222477872326	7.550864226744209	0.08650454998694555	0.5183229412770222	0.26772854678717317	0.1274439619488596	0.037719127596775905	0.1928338620002671	8.0946804592415	0.3502739871829886	0.15290502059094163	0.20425536530229255	0.2925656269237794	0.012561741654805175	0.45352160555717214	2.116683678970639	0.23461961154908476	0.19754444779354158	0.15227561132003167	0.4155603293373422	0.020689389608012844	1.077598896408371	1.5884323080094266E14	0.18765930411258014	0.34568818097194903	0.2660799291641174	0.200572585751355	4.541557632245122E-4	0.9716952865153222	5.263104902559916	0.13037797445414753	0.354531838212165	0.27251954838789116	0.24257063894579625	0.016878609759114354	-944.67133437035	-1591.4896069235779	-266.7878140487038	-477.66623301858897	-883.0831122146087
9420000	14.410461419480644	1.2481622679197133E-10	-4057.469111810007	112.15506058671818	103.4615698995772	-4160.930681709584	0.021917637781718943	0.11751561421836117	0.10304984461662875	0.06743571364327991	0.1532964527460356	0.07368147472264375	0.08225728989822213	0.029279398824763804	0.08643959812575006	0.019641389059505278	0.03446250985501155	0.14022420986554257	0.030272698632628537	0.03608301195761579	0.03810173527815279	0.033547572409946075	0.021952584487108746	1.2493949600847391E10	0.24121535214797543	0.08133765586322432	8.252337694600996	0.11335914588110535	0.5148456314346649	0.26821553262893144	0.10357969005529884	0.2606967160441761	0.19675203118532944	2.9323082106392095	0.33316837811492794	0.17128109086844553	0.19524959057853397	0.30030094043809474	0.018968311981885602	0.3255409503405675	0.22566836621742167	0.29144645850877016	0.13251524204709011	0.16657302084001277	0.40946527860412724	0.04031401709284768	0.18011212438127605	9.275377834420572E15	0.25542849142516577	0.2619113301733178	0.24851962847595263	0.23414054992556535	0.024151063437989295	0.3505668834492044	2.4014534816526094	0.15621422502439553	0.3471804390945879	0.2571494078740945	0.239455928006922	0.026816358150397106	-947.2893340649181	-1588.5631623589948	-264.47214796823766	-479.0526040549131	-881.5534332625211
9450000	99.0100766710946	1.3808700334949873E-11	-3950.920431911988	123.14240216161843	210.22407973633128	-4161.144511648319	0.002514318661500848	0.00829347303417675	0.005301315523017639	0.010540068086278546	0.015442611127485895	0.011005190237567977	0.01756254765108882	0.011730107769837494	0.005663751399313947	0.008379009082851493	5.4196823171547E-4	0.0010801617896872891	0.003982214355339221	0.009818377028485557	0.0020214709965441363	0.015049359199716396	0.007381344802921081	1.2333466242646284E11	0.3126961466197038	0.007196984414325999	6.5571514216869735	0.11987375393848072	0.48044201927651786	0.2857055235666491	0.11397870321835293	4.411389904754863	0.0069102567008969915	4.243968959023961	0.34139372209501906	0.16601620890615232	0.1722558306764678	0.3203342383223629	0.368314724860837	0.007626280851534742	0.08540208293121565	0.29458098046506476	0.12616781519463885	0.16313243209602937	0.41611877224426724	1.1389834136588068	0.011498409318226366	3.183562753284823E17	0.2195787139951282	0.2905254140842921	0.2690252786851824	0.22087059323539876	0.33523310240184323	0.013746386601024913	5.219199984802964	0.1251746036358897	0.3501017647600994	0.27856541144800584	0.2461582201560051	1.1320753531658692	-943.3609082040006	-1591.4400050136826	-267.76074597108203	-474.80634419138624	-883.7765082681674
9480000	21.958101311694286	1.1489078088744946E-10	-4054.2597124973486	112.18399615288014	103.15429371497649	-4157.414006212325	0.023079621451666872	0.15365940152208862	0.12795908392512495	0.07927193227583662	0.04757931838849364	0.08903929158579593	0.05029649005685857	0.03839930254376988	0.028568635744044144	0.07451363495770821	0.06520377322401444	0.07444212946089021	0.07160442017043635	0.02619901405579078	0.018798211338173956	0.01450835841311779	0.04043914944342288	2.0806609261397823E10	0.20209539800671567	0.22941244965880653	10.892338467331662	0.12566676634941576	0.4508825476776323	0.29140371063553067	0.13204697533742188	0.14895474507287387	0.1301437072042084	4.3674159757571	0.3024847869246881	0.1764917410469999	0.22104321752813627	0.29998025450017773	0.027111539900960126	0.07565436041521958	1.2478698572861753	0.22436591526939328	0.12298738551606296	0.21270653355184727	0.43994016566269667	0.15564277965732481	0.18757660272324841	5.1262836250997946E17	0.19662884116666585	0.3193728773451209	0.2835022227099716	0.20049605877824314	0.011972775838380684	0.18476919777142556	3.6154012245780005	0.14861127294206605	0.3544267212884817	0.26649185142772996	0.23047015434172238	0.06597619354012821	-943.9077187069757	-1592.1009914256938	-264.3656769847804	-476.9994524837788	-880.0401666110967
9510000	63.78033379862361	1.2805088102737301E-11	-3994.6928014049217	123.26626421004437	159.99087050321472	-4154.683671908137	0.010065508496127518	0.08364948048919986	0.0072872312741533935	0.022680842035166245	0.029781362300566536	0.0339679040978118	0.03020156899940479	0.006955947806407632	0.018584341080837074	0.014924527824988251	0.028316984684383262	0.029683459278721878	0.009780808606952365	0.0037904625585727303	0.0068611094060575225	0.017693913710466126	0.0355319605804831	5.089204772646873E10	0.5956118367340217	0.019780196040019914	8.093792137425787	0.11766424819992462	0.4822510437053846	0.29452032215815754	0.10556438593653383	2.0700251430845618	0.026452688539461405	6.122518065032764	0.3241019682451983	0.17202213596786292	0.19819707799236813	0.3056788177945726	0.12621501170157745	0.063419253505517	1.0124325601279656	0.23577905711326358	0.18290840398867614	0.14178853917774423	0.43952399972031625	0.19437674510200564	0.019525698892912766	3.292900683028459E18	0.20050640086273422	0.3108631846658498	0.26829848309117904	0.22033193138023846	0.022874375329797508	0.041341816819584154	3.6011270133335262	0.1624354828254692	0.3756881445871455	0.2547566724999433	0.20711970008744202	0.2880233422953648	-943.628937659002	-1588.3890121420745	-262.8610739616448	-476.57989112494334	-883.2247570204719
9540000	11.761218391562045	8.741679364217255E-11	-4090.5673792365296	113.65876078103929	77.99911768133299	-4168.566496917862	0.06691640963490365	0.07332743668666158	0.27510999935262803	0.16554183220960308	0.1587672851277351	0.3812441598404088	0.3106714279025901	0.20623921394899009	0.31175470571325037	0.04430169396048435	0.04456797799718963	0.16783230795342655	0.07671456159284426	0.09993397391689968	0.17328698128403616	0.05736836508176122	0.07826138250798237	1.2535979723311857E10	0.23402342513825786	0.2978760715357341	3.9363281916600665	0.11272638545934757	0.4508749358668235	0.2903392430285366	0.14605943564529292	0.1248612924661088	0.6007916042309333	16.71595581072228	0.31049925808948764	0.17587749985459364	0.2202050095701503	0.2934182324857705	0.010390299201454173	0.18887171915610135	4.9709315032164945	0.22093412504681778	0.184777030524654	0.1408862461928989	0.45340259823562945	0.014184880664062816	0.15359060064608038	7.639403788400032E17	0.21823218195957614	0.2970349464995849	0.2891726606285125	0.19556021091232795	0.01243752219826414	0.3901990304138313	4.060976439264064	0.17292829617854627	0.32090096360290954	0.26497708655297064	0.2411936536655736	0.036882396904658186	-945.0531094682457	-1595.4448644616605	-270.04745398846524	-475.66845550690255	-882.3526134925887
9570000	87.75761280074911	4.8218406816924715E-12	-3959.5801453332892	128.14276728805694	201.4373332958689	-4161.017478629158	0.0036076410941183377	0.0212534954343163	0.008735359189300006	0.01239420295419282	0.013516019885039417	0.028413950472725515	0.005958616476163231	0.010162309861038308	0.006503203956543141	0.019578221304479348	0.012154243810076333	0.005623884943018929	0.008087920231823276	0.007421602358466586	0.009493013509523439	0.008149473223716588	0.004634629970819706	5.348135085772759E10	0.8605658256301284	0.00821668261505126	9.85579404735377	0.1008307788292721	0.4788590952175636	0.2997969672363966	0.12051315871676822	4.427329807991068	0.007280173233768308	4.858632167706587	0.35470104299085997	0.15667366935239116	0.18221218488534643	0.30641310277140454	0.5854592470266302	0.027277198408303463	2.3072612032781303	0.251847205245752	0.1843674901170376	0.18001214995451725	0.3837731546826934	0.7479734843128159	0.018068047383908405	1.9355913434321644E16	0.21404884947336045	0.32045801730278517	0.28073290603380685	0.18476022719004906	0.22340400816591222	0.020985377268979498	6.077305607365753	0.162022641086355	0.31387687603713565	0.2748666500624666	0.24923383281404293	0.7074528553378983	-941.2443256392378	-1592.9259188182355	-263.2348296615488	-478.73880228604185	-884.873602224095
9600000	96.14815158384101	6.9990475569805275E-12	-3955.8640325362376	126.60959200277641	204.36731367016387	-4160.231346206401	0.008141316515752822	0.017125361018714404	0.03676575361430753	0.03798967271151327	0.02330762197817511	0.015961862593896654	0.024850963150014116	0.004023907301567627	0.009572436222276994	0.0027942116554659454	0.0022893530886155633	0.005426438061158209	0.0029647667944653466	0.014687316739882127	0.010425816420326715	0.022300778878931747	0.006855008546425594	1.0716175641097876E11	0.7153111097379798	0.00695162263996531	4.043526796929787	0.09691847707162836	0.49432111730677686	0.28394618143395145	0.12481422418764385	3.5777490886638885	0.008149194534205434	6.810478089822463	0.3144099959504606	0.17306455171415813	0.21001080714264803	0.3025146451927354	0.5342417186829167	0.010798303641553578	0.11335377553909676	0.3007091681465415	0.1740431861562959	0.14803057535408876	0.37721707034307417	1.2779759413570078	0.009106073727493258	5.445705447679682E15	0.19176594958282156	0.2978977600068182	0.31844683280861463	0.19188945760174714	0.11804867098335113	0.00761060272663637	7.007868598870333	0.1313644039320304	0.3488490830981411	0.24773802753557497	0.27204848543425364	2.3049000397530803	-943.3726977203509	-1589.5787467760997	-266.543545412283	-475.41615637491424	-885.3201999227531
9630000	46.29727407375461	1.4780027534982958E-10	-4037.7252158891592	111.33275395394503	130.94075838119113	-4168.6659742703505	0.012202876861332361	0.022369923178407785	0.023369950843222045	0.03297485522068618	0.06577186297213691	0.08360388683626897	0.16803539977179321	0.011284852093430402	0.018431224588866972	0.008726955735746203	0.04887554554619835	0.02799174700719538	0.03374107831901076	3.644888149899364E-4	0.013437494976099777	0.017668419805712047	0.03886681185512619	3.408175034335781E9	0.8194571011747579	0.12553374472921475	7.134491719253996	0.11369999805812832	0.48241950705887926	0.2648816622396606	0.13899883264333235	0.2649708320543897	0.12203020640652797	40.808460126042064	0.31830071417756034	0.1468575316454673	0.2176693229944016	0.317172431182573	0.04092682996541763	0.10556344996684654	0.7166112222808996	0.2685442400693788	0.17003012470591972	0.20790347655973213	0.35352215866496967	0.12175764761649584	0.12717681466943428	6.489213737540158E15	0.21107308613438297	0.2928511388770039	0.26746321895736264	0.2286125560312519	0.02549208103666709	0.03048399082911775	3.188300794532664	0.151498898236014	0.3634516094693332	0.2195058976909822	0.2655435946036708	0.37092958958297	-944.1474610144514	-1596.2388378012347	-268.6253225273497	-475.64811374535117	-884.006239181964
